id_assinatura,plano,Unidade,cupom,data_criacao_assinatura,data_vencimento_assinatura,Assinatura_ativa
0055B812D31945B4896D8612FA49F5EE,Escritorio Virtual - Plano Mensal - Recife,Recife,CP-B4570C | Desconto cliente - Contabilizei,2022-11-24,2022-12-24,FALSE
BB8A827AA193475FA458538F72292A88,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2023-01-30,2023-08-13,FALSE
BC449C1C71B14C77AE1AFA8A938870A5,Escritorio Virtual - Escritorio Virtual - Plano Mensal,Paulista 1,CP-B4570C | Desconto cliente - Contabilizei,2022-07-20,2022-09-20,FALSE
BCAD8FA0CECE49189C12C1AC03655355,Escritorio Virtual - Plano Mensal - Goiania,Goiânia,CP-B4570C | Desconto cliente - Contabilizei,2022-08-22,2023-03-22,FALSE
BCE114E4A7D04ADAB69566C7C41E02BA,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-B4570C | Desconto cliente - Contabilizei,2022-08-03,2023-07-03,FALSE
BCF7AF1354FE4EF3A8C604DD4917869F,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2023-09-04,2023-09-04,FALSE
BD120B807ED64D59918CE85B468BC09E,Escritorio Virtual - Plano Mensal - Goiania,Goiânia,CP-B4570C | Desconto cliente - Contabilizei,2022-04-06,2022-10-06,FALSE
BD209F69A6754718981CC88FBB75C400,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-23C506 | Desconto cliente - Agilize,2023-08-21,2023-11-21,TRUE
BD484EF9584545B98780B8F57497071E,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-03-30,2023-07-28,FALSE
BD53AFDE4DE64561BCAB38AE493A2ABB,Escritorio Virtual - Plano Mensal - Campinas,Campinas,CP-106499 | Desconto cliente - YELLOW CONTABILIDADE LTDA,2023-05-02,2023-12-02,TRUE
BD569E3AE91E4F84A4B580E350889613,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-06-26,2023-06-26,FALSE
BD8F23CBA9B14286A5C06434D1B2EAB4,Escritorio Virtual - Plano Mensal - Recife,Recife,CP-B4570C | Desconto cliente - Contabilizei,2023-09-04,2023-10-04,FALSE
BE7B747EC07D4A3FB5A8F7F980E9DE3F,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-B4570C | Desconto cliente - Contabilizei,2022-04-05,2022-11-05,FALSE
BE977868B96C47868889DEBAE90D2B3A,Escritorio Virtual - Plano Mensal - Cascavel,Cascavel,"CP-881157 | Desconto cliente - JUSTUS, PAIVA & PREIS SOCIEDADE DE ADVOGADOS",2023-07-06,2023-07-06,FALSE
BF324DF5DA0D4F03B2610CB600440664,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-11-22,2023-11-22,TRUE
BF377C3FC8E441C197E916E6E9F79D39,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-6B8C8F | Desconto cliente - Senhor Contabil,2023-07-10,2023-07-10,FALSE
BF3BC7468198400AA336045BA1753791,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-8E890F | Desconto cliente - Venegas Contabil,2022-06-09,2022-07-09,FALSE
BFC45CBB103642A3ACBD7DC1534237BB,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-B4570C | Desconto cliente - Contabilizei,2022-05-10,2022-11-10,FALSE
BFDFA65BD1FC4FE081340B516E18E995,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-05-15,2023-05-15,FALSE
BFFB723712E74149A3F38E13CD25ADED,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-018355 | Desconto cliente - ADONWEB BRASIL - MARKETING DE REDE LTDA,2023-09-06,2023-12-06,TRUE
C00E5304228D4EB498818DA6DBBAEACC,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-03-17,2023-11-20,TRUE
C02C32205AFA4C638CCE26ABDBEE22C9,Escritorio Virtual - Plano Mensal - Sao Bernardo do Campo,São Bernardo do Campo,CP-B4570C | Desconto cliente - Contabilizei,2022-09-21,2023-11-21,TRUE
C033604C89ED43CB80F010EB70C1B8ED,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-02-08,2023-05-08,FALSE
C1D654D2A6C14134940B715ACD56E974,Escritorio Virtual - Plano Mensal - Recife,Recife,CP-B4570C | Desconto cliente - Contabilizei,2022-01-21,2022-09-21,FALSE
C1DCFF2FE2544AE895E59531B6DA1FFB,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-80E264 | Desconto cliente - LACERDA E CURVO CONTABILIDADE,2023-07-10,2023-07-10,FALSE
C229733803E14CADB1487B6FBCEB3D22,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-03-02,2023-03-02,FALSE
C22DFBABE3B5471F9D4571B5D65BA3D0,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2022-04-22,2023-05-22,FALSE
C24FBE2C0B4543AB976EF8C38EA9B020,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-21,2023-05-21,FALSE
C26AA79B2C80467BABEFC4D9C8757CCC,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-09-21,2023-09-21,FALSE
C2AFE425C2B742ECB71020A0B43DEA04,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-A3A3BA | Desconto 10% - Desconto para novos membros - Company Hero,2022-01-04,2023-11-12,TRUE
C2D72DDB6C70433FAD1B60F96CE9725D,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-09-12,2023-12-06,TRUE
C2E40A067E2848B5857905900B764E48,Endereco Comercial - Endereco Comercial - Plano Mensal,EV Comercial,CP-B4570C | Desconto cliente - Contabilizei,2023-09-04,2023-11-04,TRUE
C2E4758A27184FE99C8E6348DE0410FC,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-23C506 | Desconto cliente - Agilize,2023-06-22,2023-06-22,FALSE
C2FDE7A3405643198A53FE605FAD3724,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-80E264 | Desconto cliente - LACERDA E CURVO CONTABILIDADE,2023-07-11,2023-07-11,FALSE
C30C172FDDEF4C79858F376DF072FE04,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2022-01-31,2022-06-02,FALSE
C30E324A8A0A48C69A657C65C269B02F,Escritorio Virtual - Plano Mensal - Goiania,Goiânia,CP-B4570C | Desconto cliente - Contabilizei,2023-08-01,2023-12-05,TRUE
C31288D9B96442D7A398832310BFD0FE,Escritorio Virtual - Plano Mensal - Porto Alegre,Porto Alegre,CP-B4570C | Desconto cliente - Contabilizei,2022-05-26,2022-10-31,FALSE
C3128EB3E3194D5CBA53C02498D2A239,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2022-11-29,2023-06-28,FALSE
C357ED8195424127A39F18F050C525B3,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2023-11-01,2023-12-01,TRUE
C38881CD06474AD8B6666B85C311C254,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-04-21,2023-11-21,TRUE
C38D878C59104E4B9BD0FE9C17D65CEE,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-01-06,2022-09-06,FALSE
C3DB4A86CE1F4BF5B89619FEDB469D9C,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2022-06-02,2022-11-02,FALSE
C42BBF51EFA34317B00C1D2FAE8B8C22,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-23C506 | Desconto cliente - Agilize,2022-11-04,2023-06-07,FALSE
C4BA30E55F3542879C2695E2F4EE569C,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-27DC60 | Desconto cliente - ASCM7 Inteligencia Contabil,2022-04-22,2023-11-22,TRUE
C4C8DAC4387A45878A9FD1DD9125504E,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2022-04-27,2022-09-27,FALSE
C530D7E69A7A4E40A461B6BEAB0751A0,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-04-08,2023-07-08,FALSE
C5C5F764D625435EB97075CB3106E05C,Escritorio Virtual - Plano Mensal - Maceio,Maceió,CP-79D475 | Desconto cliente - CONTA MEDICA CONTABILIDADE E FINANCAS LTDA,2022-10-27,2022-12-27,FALSE
C637BA9634DA44A1A9D9BB9E81649902,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-DE14F0 | Desconto cliente - CAVEO TECNOLOGIA LTDA,2023-09-21,2023-11-21,TRUE
C67D4CB663964F63ADE8368A3BEBB6C8,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-09-30,2023-05-28,FALSE
C71D489EE799478EAC9347D0170F6AA5,Escritorio Virtual - Plano Mensal - Porto Alegre,Porto Alegre,CP-B4570C | Desconto cliente - Contabilizei,2023-01-31,2023-07-28,FALSE
C75495212F0045D0990F4205783283C6,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2022-12-19,2023-08-19,FALSE
C7C922B7C0FA4ACCB79459D25B3D5710,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2023-09-22,2023-11-22,TRUE
C7D0E97C3D9E444E98726B8D4A80A756,Escritorio Virtual - Plano Mensal - Vila Leopoldina,Vila Leopoldina,CP-B4570C | Desconto cliente - Contabilizei,2022-08-16,2022-09-23,FALSE
C80FB18DC20D40DD8159D03B8DBD58D2,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2023-10-06,2023-11-06,TRUE
C8DE7485D91F4F74BF05C393115FF2BD,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-CB25C2 | Desconto cliente - IN COMPANNY CONTABILIDADE E CONSULTORIA,2023-06-09,2023-07-09,FALSE
C8EE63AF7387432AB52DC3DA2FFA312E,Escritorio Virtual - Plano Mensal - Belem,Belém,CP-841D93 | Desconto 25% - Desconto - Company Hero,2023-08-16,2023-11-16,TRUE
C9798A17B684429E9E96DD437399311E,Escritorio Virtual - Plano Mensal - Tatuape,Tatuapé,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2022-06-08,2023-02-08,FALSE
C98F0DED02554B8FAFE088D97223EAA3,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2022-12-15,2023-05-15,FALSE
C9A45EE28BA546688F5E4944400E34D3,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-23C506 | Desconto cliente - Agilize,2023-05-11,2023-05-11,FALSE
C9D054D283354FB5AFD058E4798C4C4B,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-9A93D6 | Desconto cliente - DRO JUNIOR CONTABILIDADE LTDA,2023-07-04,2023-07-04,FALSE
CA0D57F59E684464BE35CB243FA193FE,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-03-14,2023-09-14,FALSE
CA266B37F4034FE1A445C20709C2D415,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-441763 | Desconto cliente - PJ ROCKS!,2022-08-31,2023-06-28,FALSE
CA502A3AFEF74F0B868B108E09009F8A,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2023-09-04,2023-09-04,FALSE
CA8AA6DFA40E4B8D9FE275F044E167DF,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-9A93D6 | Desconto cliente - DRO JUNIOR CONTABILIDADE LTDA,2023-07-06,2023-12-06,TRUE
CAB9336FF84E4DBCABFFAB169F4C0413,Escritorio Virtual - Plano Mensal - Tatuape,Tatuapé,CP-441763 | Desconto cliente - PJ ROCKS!,2022-03-17,2022-07-17,FALSE
CACD54AD9AA94A988F6C6F210552B8A7,Escritorio Virtual - Plano Mensal - Porto Alegre,Porto Alegre,CP-B4570C | Desconto cliente - Contabilizei,2023-03-23,2023-04-23,FALSE
CAE529573CA34B65BF409DE7C6ABC6D1,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-01-25,2023-11-25,TRUE
CAEB85E6FD9542D3A1B37311E8E3B89D,Escritorio Virtual - Plano Mensal - Tatuape,Tatuapé,CP-D09FBD | Desconto cliente - CNPJ EXPRESS LTDA,2022-09-20,2023-04-20,FALSE
CAEEEF9C05964B25AD37A98089036259,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2023-05-16,2023-11-16,TRUE
CB26C9AB0CF5435E8C6A553EBD365F48,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-23C506 | Desconto cliente - Agilize,2022-03-23,2023-03-24,FALSE
CBA26F76E16A40B39127CD4AB08D460C,Escritorio Virtual - Plano Mensal - Guarulhos,Guarulhos,CP-B4570C | Desconto cliente - Contabilizei,2022-08-01,2023-05-01,FALSE
CBB444836A0449329C2EDDC8C57C9392,Escritorio Virtual - Plano Mensal - Joinville,Joinville,CP-1E0068 | Desconto cliente - REVOLUTION DREAM SOLUCOES EMPRESARIAIS LTDA,2023-10-20,2023-11-20,TRUE
CC3E301FE29D4C93BD827AD6BE577E36,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-E2F983 | Desconto cliente - Patrimonii Contabilidade Ltda,2023-06-27,2023-08-27,FALSE
CC79DA1F39524A02AFB28F836DF2557C,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-71E93A | Desconto cliente - WF CONSULTORIA CONTABIL,2022-12-15,2023-07-15,FALSE
CC7F2E4A505640B0AD96EA7C9B5EC16B,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-06-20,2023-05-20,FALSE
CC8789F08024458AA092CF099860307B,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-09-13,2022-10-13,FALSE
CC8AE1F3E3D74AC1BEA853247A4A09C7,Escritorio Virtual - Plano Mensal - Belo Horizonte,Paulista 2,CP-336126 | Desconto cliente - TML NEGOCIOS DIGITAIS LTDA,2023-07-25,2023-08-25,FALSE
CCED0AF3387440CD93A673231CE02FD5,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2023-07-03,2023-07-03,FALSE
CD3D0C0B60EC47189168B05DA37C3DB8,Escritorio Virtual - Plano Mensal - Guarulhos,Guarulhos,CP-A60EA0 | Desconto cliente - BLN Contabilidade,2022-05-19,2022-07-19,FALSE
CD9DF23139614474B79C4498AC0C585E,Endereco Comercial - Endereco Comercial - Plano Mensal,EV Comercial,CP-B4570C | Desconto cliente - Contabilizei,2023-07-07,2023-08-07,FALSE
CE5321A9359240FF988FD378ACAA5175,Escritorio Virtual - Plano Mensal - Sao Bernardo do Campo,São Bernardo do Campo,CP-CB25C2 | Desconto cliente - IN COMPANNY CONTABILIDADE E CONSULTORIA,2022-01-24,2022-06-27,FALSE
CE6FB6FBBB83493AB96223FEDFD4DFC5,Escritorio Virtual - Plano Mensal - Florianopolis,Paulista 1,CP-17B79F | Desconto cliente - DOCSTAGE,2022-07-15,2022-11-15,FALSE
CE871DF5B9E3484B8890E367B3FBAB99,Escritorio Virtual - Plano Mensal - Campinas,Campinas,CP-23C506 | Desconto cliente - Agilize,2023-04-19,2023-07-19,TRUE
CE8B0907617D4D86A649BF7125C9D82C,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-04-27,2023-06-27,FALSE
CEEA76E1697F48A38DDDD86998A15432,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2022-08-09,2022-09-09,FALSE
CF4D1F39D6094268BF75A24C34AA1FED,Escritorio Virtual - Escritorio Virtual - Plano Mensal,Paulista 1,CP-B4570C | Desconto cliente - Contabilizei,2022-09-15,2023-08-15,FALSE
CFA190A500D64CFEA26286BEFA4CB71A,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2022-09-21,2023-11-21,TRUE
CFA643391FBC4C1FB3A05F94239FADFE,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-23C506 | Desconto cliente - Agilize,2022-03-17,2022-12-17,FALSE
CFF4EFEF5FA448E1B5A6B6E263DFEC09,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2022-10-14,2023-05-09,FALSE
D038EA5354834F18B202338C4DFD8A61,Endereco Comercial - Endereco Comercial - Plano Mensal,EV Comercial,CP-441763 | Desconto cliente - PJ ROCKS!,2022-02-03,2023-04-03,FALSE
D075E9B9CD0E486CAC80E8A5DE53A650,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-23C506 | Desconto cliente - Agilize,2022-11-22,2023-11-22,TRUE
D07EE0346A594A08A780EBE6D4F503D8,Escritorio Virtual - Plano Mensal - Brasilia 2,Brasília 2,CP-B4570C | Desconto cliente - Contabilizei,2023-10-09,2023-10-09,FALSE
D082CD001D654740A387D66B772472E3,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-8ADFB7 | Desconto cliente - Contaro,2022-03-22,2023-11-22,TRUE
D08B9383CB0E45CCA514286ACC6927C2,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2022-06-08,2022-07-08,FALSE
D114646D50DD4394BCD2B829A8B38583,Escritorio Virtual - Plano Mensal - Vitoria,Vitória,CP-B4570C | Desconto cliente - Contabilizei,2023-10-06,2023-12-06,TRUE
D1864DDD06284E858E26DE01362D1351,Escritorio Virtual - Plano Mensal - Teresina,Teresina,CP-841D93 | Desconto 25% - Desconto - Company Hero,2023-08-16,2023-11-16,TRUE
D188B959128D4DD6857B54EA1EC2BCA5,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-441763 | Desconto cliente - pj.rocks!,2023-09-21,2023-11-21,TRUE
D1A07D714CE0448C961A283573AB2862,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-23C506 | Desconto cliente - Agilize,2023-08-17,2023-11-17,TRUE
D1B36F77A87E483D85A25C7593A2B1D6,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-C51369 | Desconto cliente - Controle Agora,2022-10-11,2023-07-11,FALSE
D1D1B5CA505B49D8860206ADC2AE217C,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-441763 | Desconto cliente - PJ ROCKS!,2023-01-12,2023-03-12,FALSE
D1D688F69AC64609B089404F48925DD5,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-05-15,2023-05-15,FALSE
D1E3309F8C354E89B6E878586B48A437,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-23C506 | Desconto cliente - Agilize,2023-07-13,2023-08-13,TRUE
D25F97F2854243359382DE2A54B0150B,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-95FCFC | Desconto cliente - J. A. BATISTA JUNIOR,2023-02-07,2023-06-07,FALSE
D26C74F2AFE2403DBC209BEFEB87D5CF,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2022-11-21,2022-12-21,FALSE
D27F9A21F136423FA6A83B77AFDA52E3,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-09-26,2022-11-26,FALSE
D2A0864A48394342916D617DDE8F9905,Escritorio Virtual - Plano Mensal - Av Paulista,Paulista 1,CP-B4570C | Desconto cliente - Contabilizei,2022-09-14,2022-09-15,FALSE
D317AC91251E4A9996B546F40E15BA2E,Escritorio Virtual - Plano Mensal - Sao Bernardo do Campo,São Bernardo do Campo,CP-23C506 | Desconto cliente - Agilize,2022-12-26,2023-05-26,FALSE
D383C6F652C64B798AE9D86725A48389,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-23C506 | Desconto cliente - Agilize,2023-07-18,2023-07-18,FALSE
D3BEBD67E7474472B1C6222A869AB451,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2023-02-09,2023-06-09,FALSE
D480FC64D4E64066BE966C3BBDB2B1E5,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-B4570C | Desconto cliente - Contabilizei,2022-08-10,2022-09-10,FALSE
D4BF66C1F60E40A7878185784C3A676A,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-C684F2 | Desconto cliente - DESCOMPLICA ASSESSORIA LTDA,2022-09-22,2023-11-22,TRUE
D4E072252DE44DC8907CD7F13416E69A,Escritorio Virtual - Escritorio Virtual - Plano Mensal,Paulista 1,CP-B4570C | Desconto cliente - Contabilizei,2022-01-31,2022-02-28,FALSE
D4E0EFFBBBC64A229B56BBA2BEF5DEC8,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2023-03-21,2023-11-21,TRUE
D4F3D64CE8CD4D228954E35F3792695D,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-02-09,2022-07-09,FALSE
D564207A4E5C43A6B0E3B67867AD7AF6,Escritorio Virtual - Plano Mensal - Av Paulista,Paulista 1,CP-B4570C | Desconto cliente - Contabilizei,2022-02-22,2023-02-03,FALSE
D5C306315EC84E228A147AAD6BF7987D,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2023-09-20,2023-11-20,TRUE
D65D5B598F9F4A2A8FE8ECD9CC0291E2,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2022-06-29,2022-07-29,FALSE
D6CC4DF23B744D709926F95DE9BF40C3,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-23C506 | Desconto cliente - Agilize,2022-01-08,2022-07-08,FALSE
D704ABE9D12241AF8FE769C089B2EE88,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-441763 | Desconto cliente - PJ ROCKS!,2023-03-06,2023-12-06,TRUE
D7267ED067A84CF6879788B41811BAA2,Escritorio Virtual - Plano Mensal - Vitoria,Vitória,CP-B4570C | Desconto cliente - Contabilizei,2023-01-11,2023-09-11,FALSE
D750B638922041A398F3939BE3E26BAC,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2022-12-07,2023-08-07,FALSE
D754DD387DD3418C974D0390814FCD8E,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-04-11,2022-06-15,FALSE
D78C811C36564205BD6552B395EC3965,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-6B8C8F | Desconto cliente - Senhor Contabil,2022-04-13,2023-08-13,FALSE
D7E8E11547464420BACFC360C0B028EC,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-05-06,2023-01-06,FALSE
D80E0E523F7046D78CC1A5AECDFAF659,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-2C9D22 | Desconto cliente - Aurus Contabilidade,2023-04-25,2023-05-25,FALSE
D863A15DD7994355AFFC9BF1791256A9,Escritorio Virtual - Plano Mensal - Goiania,Goiânia,CP-DE14F0 | Desconto cliente - CAVEO TECNOLOGIA LTDA,2023-08-04,2023-08-04,FALSE
D8A7D4F2E0D143B191889EF22C0590AF,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-07-20,2023-07-20,FALSE
D8C874B51B3A42D0952AFCCF4568FA71,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-04-06,2022-12-06,FALSE
D905ABE32A124842AD53A7C208BD016B,Escritorio Virtual - Plano Mensal - Vila Leopoldina,Vila Leopoldina,CP-087A38 | Desconto cliente - Otto consultoria,2022-04-29,2023-06-28,FALSE
D90FF27DF1754394815956601E1AE00E,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-441763 | Desconto cliente - pj.rocks!,2023-08-22,2023-08-22,FALSE
D92E509116904E9787E25380EEAB65A7,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2022-06-06,2022-10-06,FALSE
D9D52E2BC249497C854A17A76C376257,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2023-08-09,2023-08-09,FALSE
DA3F0A095533448E878EFC26422A97AA,Escritorio Virtual - Plano Mensal - Guarulhos,Guarulhos,CP-2FDAB2 | Desconto cliente - Maia Coworking,2022-01-03,2023-01-03,FALSE
DA84C98CE0684574A1B1F6C558D040A1,Escritorio Virtual - Plano Mensal - Av Paulista,Paulista 1,CP-5B9A87 | Desconto cliente - Meu Contador Online,2022-09-14,2023-04-08,FALSE
DABA878B7CFA4232B4B9AABDB7ACEFED,Escritorio Virtual - Plano Mensal - Brasilia 2,Brasília 2,CP-B4570C | Desconto cliente - Contabilizei,2023-09-28,2023-09-28,FALSE
DB7A67E949E14C10B97A4C0217189409,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-04-18,2023-09-18,FALSE
DC233E450FE642DB828D9E7BDFD38A51,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2023-07-04,2023-07-04,FALSE
DC585D744F014532B7D0386EA7FE3230,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-B4570C | Desconto cliente - Contabilizei,2022-04-12,2023-01-12,FALSE
